,CODE,CODE Latitude,CODE Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1244,M5C,43.6513,-79.3756,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1245,M5C,43.6513,-79.3756,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1246,M5C,43.6513,-79.3756,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
1247,M5C,43.6513,-79.3756,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1248,M5C,43.6513,-79.3756,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1249,M5C,43.6513,-79.3756,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1250,M5C,43.6513,-79.3756,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1251,M5C,43.6513,-79.3756,lululemon athletica,43.6532862,-79.3807642,Clothing Store
1252,M5C,43.6513,-79.3756,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1253,M5C,43.6513,-79.3756,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
1254,M5C,43.6513,-79.3756,Bannock,43.652101173138405,-79.38117828399939,Restaurant
1255,M5C,43.6513,-79.3756,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
1256,M5C,43.6513,-79.3756,Rexall,43.648182,-79.37387,Pharmacy
1257,M5C,43.6513,-79.3756,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1258,M5C,43.6513,-79.3756,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
1259,M5C,43.6513,-79.3756,Winners,43.6477479,-79.3745508,Department Store
1260,M5C,43.6513,-79.3756,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1261,M5C,43.6513,-79.3756,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1262,M5C,43.6513,-79.3756,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
1263,M5C,43.6513,-79.3756,East Thirty-Six,43.648409,-79.375017,Bistro
1264,M5C,43.6513,-79.3756,Berber SOCIAL,43.648113752405834,-79.37404622657372,Moroccan Restaurant
1265,M5C,43.6513,-79.3756,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
1266,M5C,43.6513,-79.3756,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
1267,M5C,43.6513,-79.3756,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
1268,M5C,43.6513,-79.3756,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1269,M5C,43.6513,-79.3756,Bluma Appel Theatre,43.64794690558408,-79.37551930085121,Performing Arts Venue
1270,M5C,43.6513,-79.3756,Hotel Victoria,43.64808421544407,-79.37758193835406,Hotel
1271,M5C,43.6513,-79.3756,Wynn Fitness,43.64800921903539,-79.37371982834746,Gym
1272,M5C,43.6513,-79.3756,Cafe Nicole,43.646907748587225,-79.37442152865991,Café
1273,M5C,43.6513,-79.3756,Amsterdam Bicycle Club,43.64691969321232,-79.37442136832897,Bar
1274,M5C,43.6513,-79.3756,Bibab Express Sushi n Rolls,43.647768473383785,-79.37441438333167,Sushi Restaurant
1275,M5E,43.6456,-79.3754,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1276,M5E,43.6456,-79.3754,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1277,M5E,43.6456,-79.3754,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1278,M5E,43.6456,-79.3754,Berczy Park,43.64804835388851,-79.3751722909452,Park
1279,M5E,43.6456,-79.3754,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1280,M5E,43.6456,-79.3754,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1281,M5E,43.6456,-79.3754,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1282,M5E,43.6456,-79.3754,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1283,M5E,43.6456,-79.3754,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1284,M5E,43.6456,-79.3754,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1285,M5E,43.6456,-79.3754,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1286,M5E,43.6456,-79.3754,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1287,M5E,43.6456,-79.3754,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1288,M5E,43.6456,-79.3754,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1289,M5E,43.6456,-79.3754,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1290,M5E,43.6456,-79.3754,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1291,M5E,43.6456,-79.3754,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1292,M5E,43.6456,-79.3754,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1293,M5E,43.6456,-79.3754,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1294,M5E,43.6456,-79.3754,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1295,M5E,43.6456,-79.3754,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1296,M5E,43.6456,-79.3754,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1297,M5E,43.6456,-79.3754,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1298,M5E,43.6456,-79.3754,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1299,M5E,43.6456,-79.3754,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1300,M5E,43.6456,-79.3754,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1301,M5E,43.6456,-79.3754,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1302,M5E,43.6456,-79.3754,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1303,M5E,43.6456,-79.3754,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1304,M5E,43.6456,-79.3754,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1305,M5E,43.6456,-79.3754,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1306,M5E,43.6456,-79.3754,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1307,M5E,43.6456,-79.3754,Miku,43.64137436,-79.37753063,Japanese Restaurant
1308,M5E,43.6456,-79.3754,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1309,M5E,43.6456,-79.3754,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1310,M5E,43.6456,-79.3754,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
1311,M5E,43.6456,-79.3754,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1312,M5E,43.6456,-79.3754,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1313,M5E,43.6456,-79.3754,Café Plenty,43.6491179354577,-79.37831288380438,Café
1314,M5E,43.6456,-79.3754,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1315,M5E,43.6456,-79.3754,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1316,M5E,43.6456,-79.3754,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1317,M5E,43.6456,-79.3754,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1318,M5E,43.6456,-79.3754,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1319,M5E,43.6456,-79.3754,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1320,M5E,43.6456,-79.3754,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1321,M5E,43.6456,-79.3754,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1322,M5E,43.6456,-79.3754,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1323,M5E,43.6456,-79.3754,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1324,M5E,43.6456,-79.3754,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1325,M5E,43.6456,-79.3754,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
1326,M5E,43.6456,-79.3754,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1327,M5E,43.6456,-79.3754,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1328,M5E,43.6456,-79.3754,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1329,M5E,43.6456,-79.3754,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1330,M5E,43.6456,-79.3754,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1331,M5E,43.6456,-79.3754,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1332,M5E,43.6456,-79.3754,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1333,M5E,43.6456,-79.3754,Starbucks,43.647261,-79.378599,Coffee Shop
1334,M5E,43.6456,-79.3754,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1335,M5E,43.6456,-79.3754,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1336,M5E,43.6456,-79.3754,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1337,M5E,43.6456,-79.3754,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1338,M5E,43.6456,-79.3754,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1339,M5E,43.6456,-79.3754,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1340,M5E,43.6456,-79.3754,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
1341,M5E,43.6456,-79.3754,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1342,M5E,43.6456,-79.3754,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1343,M5E,43.6456,-79.3754,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1344,M5E,43.6456,-79.3754,Starbucks,43.64621307149554,-79.37908847368506,Coffee Shop
1345,M5E,43.6456,-79.3754,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1346,M5E,43.6456,-79.3754,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1347,M5E,43.6456,-79.3754,Bindia Indian Bistro,43.64855916613238,-79.37181600953608,Indian Restaurant
1348,M5E,43.6456,-79.3754,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1349,M5E,43.6456,-79.3754,Starbucks,43.646799,-79.38069,Coffee Shop
1350,M5E,43.6456,-79.3754,Paddington's Pump,43.649035,-79.371899,Diner
1351,M5E,43.6456,-79.3754,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1352,M5E,43.6456,-79.3754,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
1353,M5E,43.6456,-79.3754,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
1354,M5E,43.6456,-79.3754,Joe Fresh,43.644285,-79.369771,Clothing Store
1355,M5E,43.6456,-79.3754,Starbucks,43.649328,-79.378339,Coffee Shop
1356,M5E,43.6456,-79.3754,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1357,M5E,43.6456,-79.3754,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1358,M5E,43.6456,-79.3754,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1359,M5E,43.6456,-79.3754,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
1360,M5E,43.6456,-79.3754,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
1361,M5E,43.6456,-79.3754,Fast Fresh Foods,43.649392411305456,-79.37812292780795,Salad Place
1362,M5E,43.6456,-79.3754,Loblaws,43.645427,-79.369789,Grocery Store
1363,M5E,43.6456,-79.3754,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
1364,M5E,43.6456,-79.3754,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
1365,M5E,43.6456,-79.3754,Tim Hortons,43.6477612,-79.3704963,Coffee Shop
1366,M5E,43.6456,-79.3754,McCafé,43.644490691919735,-79.38110912246584,Café
1367,M5E,43.6456,-79.3754,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
1368,M5E,43.6456,-79.3754,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1369,M5E,43.6456,-79.3754,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1370,M5E,43.6456,-79.3754,Union Food Court,43.644596060712175,-79.3811995633232,Food Court
1371,M5G,43.6564,-79.38600000000002,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
1372,M5G,43.6564,-79.38600000000002,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
1373,M5G,43.6564,-79.38600000000002,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
1374,M5G,43.6564,-79.38600000000002,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
1375,M5G,43.6564,-79.38600000000002,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
1376,M5G,43.6564,-79.38600000000002,Red Lobster,43.656328,-79.383621,Seafood Restaurant
1377,M5G,43.6564,-79.38600000000002,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
1378,M5G,43.6564,-79.38600000000002,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
1379,M5G,43.6564,-79.38600000000002,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
1380,M5G,43.6564,-79.38600000000002,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
1381,M5G,43.6564,-79.38600000000002,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
1382,M5G,43.6564,-79.38600000000002,MUJI,43.656024,-79.383284,Miscellaneous Shop
1383,M5G,43.6564,-79.38600000000002,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
1384,M5G,43.6564,-79.38600000000002,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1385,M5G,43.6564,-79.38600000000002,DoubleTree by Hilton Hotel Toronto Downtown,43.6546083,-79.3859415,Hotel
1386,M5G,43.6564,-79.38600000000002,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
1387,M5G,43.6564,-79.38600000000002,College Park Area,43.659453,-79.383785,Park
1388,M5G,43.6564,-79.38600000000002,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
1389,M5G,43.6564,-79.38600000000002,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1390,M5G,43.6564,-79.38600000000002,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
1391,M5G,43.6564,-79.38600000000002,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
1392,M5G,43.6564,-79.38600000000002,NEO COFFEE BAR,43.66013,-79.38583,Coffee Shop
1393,M5G,43.6564,-79.38600000000002,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
1394,M5G,43.6564,-79.38600000000002,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
1395,M5G,43.6564,-79.38600000000002,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
1396,M5G,43.6564,-79.38600000000002,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
1397,M5G,43.6564,-79.38600000000002,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
1398,M5G,43.6564,-79.38600000000002,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
1399,M5G,43.6564,-79.38600000000002,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
1400,M5G,43.6564,-79.38600000000002,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
1401,M5G,43.6564,-79.38600000000002,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
1402,M5G,43.6564,-79.38600000000002,Blaze Pizza,43.656518,-79.380015,Pizza Place
1403,M5G,43.6564,-79.38600000000002,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
1404,M5G,43.6564,-79.38600000000002,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
1405,M5G,43.6564,-79.38600000000002,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
1406,M5G,43.6564,-79.38600000000002,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
1407,M5G,43.6564,-79.38600000000002,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
1408,M5G,43.6564,-79.38600000000002,Marshalls,43.659308,-79.3824621,Department Store
1409,M5G,43.6564,-79.38600000000002,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
1410,M5G,43.6564,-79.38600000000002,Coffee Public,43.66076299149323,-79.38618409033066,Coffee Shop
1411,M5G,43.6564,-79.38600000000002,Dollarama,43.66068,-79.38468,Discount Store
1412,M5G,43.6564,-79.38600000000002,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
1413,M5G,43.6564,-79.38600000000002,Starbucks,43.659509,-79.382132,Coffee Shop
1414,M5G,43.6564,-79.38600000000002,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
1415,M5G,43.6564,-79.38600000000002,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
1416,M5G,43.6564,-79.38600000000002,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
1417,M5G,43.6564,-79.38600000000002,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
1418,M5G,43.6564,-79.38600000000002,Booster Juice,43.660323,-79.385445,Juice Bar
1419,M5G,43.6564,-79.38600000000002,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
1420,M5G,43.6564,-79.38600000000002,Vans,43.654825509733335,-79.38024076741966,Shoe Store
1421,M5G,43.6564,-79.38600000000002,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
1422,M5G,43.6564,-79.38600000000002,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
1423,M5G,43.6564,-79.38600000000002,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
1424,M5G,43.6564,-79.38600000000002,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
1425,M5G,43.6564,-79.38600000000002,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
1426,M5G,43.6564,-79.38600000000002,Tim Hortons,43.65521249025681,-79.38006296753883,Coffee Shop
1427,M5G,43.6564,-79.38600000000002,Tim Hortons,43.659695,-79.388706,Coffee Shop
1428,M5G,43.6564,-79.38600000000002,Druxy's,43.65925,-79.387088,Deli / Bodega
1429,M5G,43.6564,-79.38600000000002,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
1430,M5G,43.6564,-79.38600000000002,Teriyaki Experience,43.65988429565999,-79.38787892460823,Restaurant
1431,M5G,43.6564,-79.38600000000002,Pastacceria,43.66002046385312,-79.38818802617249,Italian Restaurant
1432,M6H,43.6655,-79.4378,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
1433,M6H,43.6655,-79.4378,The Greater Good Bar,43.669409,-79.439267,Bar
1434,M6H,43.6655,-79.4378,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1435,M6H,43.6655,-79.4378,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
1436,M6H,43.6655,-79.4378,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
1437,M6H,43.6655,-79.4378,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1438,M6H,43.6655,-79.4378,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1439,M6H,43.6655,-79.4378,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1440,M6H,43.6655,-79.4378,TD Canada Trust,43.6679341,-79.4416984,Bank
1441,M6H,43.6655,-79.4378,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool
1442,M6H,43.6655,-79.4378,TTC Bus #29 Dufferin,43.664738019572184,-79.43709737814093,Bus Line
1443,M6H,43.6655,-79.4378,Rexall,43.667504,-79.442086,Pharmacy
1444,M6H,43.6655,-79.4378,Wallace Emerson Gym,43.6674153893425,-79.43906397310164,Gym
1445,M6H,43.6655,-79.4378,Galleria Smokers Choice,43.668135,-79.44004598818758,Smoke Shop
1446,M6H,43.6655,-79.4378,Pet Valu,43.667096215743925,-79.44175682188086,Pet Store
1447,M6H,43.6655,-79.4378,Modern Furniture Knockoffs,43.66879344781887,-79.43891560741953,Furniture / Home Store
1448,M6H,43.6655,-79.4378,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1449,M6H,43.6655,-79.4378,Macedo,43.669505607786704,-79.4394486237563,Wine Shop
1450,M6J,43.648,-79.4177,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1451,M6J,43.648,-79.4177,Reposado,43.647320789001384,-79.42003151431754,Bar
1452,M6J,43.648,-79.4177,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
1453,M6J,43.648,-79.4177,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1454,M6J,43.648,-79.4177,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1455,M6J,43.648,-79.4177,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1456,M6J,43.648,-79.4177,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1457,M6J,43.648,-79.4177,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1458,M6J,43.648,-79.4177,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1459,M6J,43.648,-79.4177,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1460,M6J,43.648,-79.4177,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
1461,M6J,43.648,-79.4177,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1462,M6J,43.648,-79.4177,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1463,M6J,43.648,-79.4177,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1464,M6J,43.648,-79.4177,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1465,M6J,43.648,-79.4177,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1466,M6J,43.648,-79.4177,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1467,M6J,43.648,-79.4177,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1468,M6J,43.648,-79.4177,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1469,M6J,43.648,-79.4177,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1470,M6J,43.648,-79.4177,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1471,M6J,43.648,-79.4177,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1472,M6J,43.648,-79.4177,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1473,M6J,43.648,-79.4177,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
1474,M6J,43.648,-79.4177,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1475,M6J,43.648,-79.4177,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1476,M6J,43.648,-79.4177,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
1477,M6J,43.648,-79.4177,Le Swan,43.645102,-79.41483,American Restaurant
1478,M6J,43.648,-79.4177,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
1479,M6J,43.648,-79.4177,Oyster Boy,43.64512413993281,-79.41425949836677,Seafood Restaurant
1480,M6J,43.648,-79.4177,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1481,M6J,43.648,-79.4177,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1482,M6J,43.648,-79.4177,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1483,M6J,43.648,-79.4177,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1484,M6J,43.648,-79.4177,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1485,M6J,43.648,-79.4177,Cocktail Bar,43.650830283293615,-79.41325265742118,Cocktail Bar
1486,M6J,43.648,-79.4177,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1487,M6J,43.648,-79.4177,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1488,M6J,43.648,-79.4177,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
1489,M6J,43.648,-79.4177,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Diner
1490,M6J,43.648,-79.4177,apt 200,43.644025502641135,-79.42006269612578,Bar
1491,M6J,43.648,-79.4177,Rhum Corner,43.65089556873813,-79.41316982839948,Restaurant
1492,M6J,43.648,-79.4177,Feel Good Guru,43.645487751459136,-79.41257505381499,Vegetarian / Vegan Restaurant
1493,M6J,43.648,-79.4177,Capsule Music,43.64542,-79.41268,Music Store
1494,M6K,43.6383,-79.4301,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1495,M6K,43.6383,-79.4301,Starbucks,43.63909,-79.427622,Coffee Shop
1496,M6K,43.6383,-79.4301,The Workroom,43.64154136955292,-79.43121671676634,Arts & Crafts Store
1497,M6K,43.6383,-79.4301,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
1498,M6K,43.6383,-79.4301,Pretty Ugly,43.641818909354356,-79.4303681460792,Cocktail Bar
1499,M6K,43.6383,-79.4301,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
1500,M6K,43.6383,-79.4301,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
1501,M6K,43.6383,-79.4301,Rustic Cosmo,43.641963199483506,-79.42990295861912,Sandwich Place
1502,M6K,43.6383,-79.4301,Crown Flora Studio,43.641562955700216,-79.43008019232099,Gift Shop
1503,M6K,43.6383,-79.4301,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1504,M6K,43.6383,-79.4301,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1505,M6K,43.6383,-79.4301,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1506,M6K,43.6383,-79.4301,The Abbott,43.637996211047366,-79.43071653853734,Café
1507,M6K,43.6383,-79.4301,Grand Electric,43.64171366792598,-79.43154546779928,Mexican Restaurant
1508,M6K,43.6383,-79.4301,Miss Thing's,43.64155912824447,-79.43196184684483,Hawaiian Restaurant
1509,M6K,43.6383,-79.4301,Curiosa,43.64158639490549,-79.43161035434228,Gift Shop
1510,M6K,43.6383,-79.4301,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1511,M6K,43.6383,-79.4301,Shameful Tiki Room,43.64132629712811,-79.43320994405224,Beach Bar
1512,M6K,43.6383,-79.4301,Parkdale,43.64052425904189,-79.43220043623116,Neighborhood
